symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
GIGB,,,46.42,0.0525,53.0,0.0222,17.0,,,,,0.0847,28.0,0.0466,30.0,0.0296,30.0,,,,,0.1117,25.0,20251121.0,35.0,189.0,
GII,,,70.48,0.0969,28.0,0.0727,34.0,,,,,,,0.0904,2.0,0.0688,9.0,,,,,,,20251017.0,35.0,154.0,
GIII,28.0,2025-12-08,27.87,0.3794,51.0,0.3492,43.0,0.5175,61.0,0.536,67.0,0.5546,71.0,0.4291,32.0,0.3414,17.0,0.5397,72.0,0.5244,66.0,0.5091,59.0,20251219.0,35.0,217.0,0.9783582089552236
GIL,,,55.67,0.3159,69.0,0.2571,61.0,0.4548,81.0,0.3902,68.0,0.3255,47.0,0.3059,52.0,0.2432,43.0,0.2915,46.0,0.2828,38.0,0.274,28.0,20251219.0,35.0,217.0,0.7247565351101999
GILD,91.0,2026-02-09,118.15,0.2931,67.0,0.3692,90.0,0.2923,60.0,0.2946,60.0,0.2968,60.0,0.2653,41.0,0.2426,51.0,0.2912,47.0,0.2892,37.0,0.2871,17.0,20271217.0,7.0,945.0,0.9816700610997964
GILT,2.0,2025-11-12,12.48,0.485,84.0,0.3496,74.0,0.5118,63.0,0.5912,77.0,0.6705,86.0,0.5802,92.0,0.4152,87.0,0.5102,73.0,0.542,77.0,0.5739,82.0,20251219.0,35.0,217.0,0.9167794316644116
GINN,,,74.79,0.2066,68.0,0.0895,33.0,0.1879,46.0,0.2035,42.0,0.219,44.0,0.1441,17.0,0.0739,9.0,0.1866,45.0,0.2035,42.0,0.2204,46.0,20251219.0,35.0,217.0,1.0
GIS,36.0,2025-12-16,46.22,0.1733,62.0,0.1794,72.0,0.2743,92.0,0.2642,90.0,0.2542,85.0,0.213,79.0,0.1959,76.0,0.216,68.0,0.287,99.0,0.358,100.0,20270115.0,35.0,609.0,1.0862982588947767
GK,,,26.14,0.2089,57.0,0.0654,15.0,,,,,0.2284,18.0,0.1409,4.0,0.0669,3.0,,,,,0.2284,20.0,20260116.0,35.0,245.0,
GKOS,100.0,2026-02-18,88.35,0.4577,67.0,0.4457,70.0,0.6605,79.0,0.7242,86.0,0.7879,90.0,0.4372,31.0,0.4299,59.0,0.5602,73.0,0.5882,84.0,0.6162,92.0,20260116.0,35.0,245.0,0.812206572769953
GL,85.0,2026-02-03,132.77,0.1794,41.0,0.1824,41.0,0.2202,33.0,0.2394,39.0,0.2585,47.0,0.2304,35.0,0.1986,37.0,0.2891,65.0,0.2852,60.0,0.2813,57.0,20270115.0,35.0,609.0,1.191311612364244
GLAD,7.0,2025-11-17,19.38,0.1212,26.0,0.1824,40.0,0.2936,47.0,0.2995,37.0,0.3054,35.0,0.2327,47.0,0.2133,37.0,0.2936,57.0,0.3098,53.0,0.3259,49.0,20251219.0,35.0,217.0,1.034390651085142
GLBE,9.0,2025-11-19,36.39,0.326,21.0,0.3656,25.0,1.0218,93.0,1.0377,94.0,1.0536,95.0,0.3853,9.0,0.3925,13.0,0.6065,52.0,0.5909,43.0,0.5753,28.0,20270115.0,35.0,609.0,0.5694323985737688
GLBS,17.0,2025-11-27,1.19,0.9876,92.0,0.6457,66.0,,,,,,,0.7062,70.0,0.6284,38.0,,,,,,,20251121.0,35.0,189.0,
GLD,,,378.38,0.2217,87.0,0.1006,63.0,0.2128,86.0,0.2155,87.0,0.2182,87.0,0.2006,84.0,0.1096,65.0,0.2027,67.0,0.2138,71.0,0.2249,74.0,20270115.0,3.0,609.0,0.9921113689095128
GLDD,98.0,2026-02-16,12.54,0.7612,96.0,0.5235,86.0,,,,,0.8006,98.0,0.3453,27.0,0.2882,11.0,,,,,0.5584,87.0,20251219.0,35.0,217.0,
GLDW,,,52.39,0.2599,,0.1302,,,,,,0.3824,,0.0,,0.0,,,,,,0.4047,,,,,
GLGG,,,21.0,1.6926,,1.4738,,1.7604,,1.9034,,2.0464,,0.0,,0.0,,1.8085,,1.8612,,1.9139,,,,,0.977829147840706
GLIBK,,,33.08,0.4425,,0.4471,,0.5135,,0.5125,,0.5115,,0.0,,0.0,,0.3705,,0.441,,0.5115,,,,,0.8604878048780489
GLIN,,,46.21,0.1335,39.0,0.0632,10.0,0.1984,48.0,0.2012,43.0,0.2041,36.0,0.1208,6.0,0.0638,1.0,0.181,40.0,0.2046,46.0,0.2281,49.0,20251219.0,35.0,217.0,1.0168986083499008
GLL,,,14.39,0.4484,90.0,0.2044,70.0,0.3143,59.0,0.4305,88.0,0.5467,96.0,1.0332,100.0,0.2109,68.0,0.3986,82.0,0.4261,83.0,0.4536,85.0,20260116.0,35.0,245.0,0.9897793263646922
GLNG,107.0,2026-02-25,39.05,0.2589,21.0,0.2716,19.0,0.3528,17.0,0.3485,15.0,0.3441,14.0,0.2939,9.0,0.2792,11.0,0.4441,43.0,0.4448,35.0,0.4454,27.0,20271217.0,35.0,945.0,1.2763271162123386
GLOB,3.0,2025-11-13,63.89,0.5002,75.0,0.4519,79.0,1.0317,100.0,1.0165,100.0,1.0013,99.0,0.6071,88.0,0.4112,67.0,0.6244,100.0,0.6591,100.0,0.6939,100.0,20251219.0,35.0,217.0,0.6484013772749632
GLOV,,,56.96,0.0775,23.0,0.0676,50.0,0.087,6.0,,,,,0.0824,15.0,0.0704,51.0,0.087,5.0,,,,,20260116.0,35.0,245.0,
GLP,108.0,2026-02-26,40.68,0.3685,71.0,0.446,82.0,,,,,0.721,95.0,0.2573,18.0,0.308,35.0,,,,,0.3612,34.0,20251219.0,35.0,217.0,
GLPG,,,32.45,0.4146,79.0,0.2539,79.0,0.3529,23.0,0.3552,22.0,0.3576,27.0,0.3408,48.0,0.2427,72.0,0.3529,28.0,0.3552,28.0,0.3576,28.0,20260116.0,35.0,245.0,1.0
GLPI,100.0,2026-02-18,44.98,0.3334,93.0,0.2822,89.0,0.1274,8.0,0.1704,18.0,0.2135,37.0,0.1724,40.0,0.157,21.0,0.1255,28.0,0.1907,38.0,0.2559,51.0,20260116.0,35.0,245.0,1.119131455399061
GLRE,119.0,2026-03-09,12.78,0.3315,77.0,0.3228,76.0,,,,,,,0.225,26.0,0.2397,33.0,,,,,,,20251121.0,35.0,189.0,
GLUE,,,14.06,1.0783,79.0,0.9172,62.0,1.0145,22.0,1.1557,34.0,1.297,54.0,0.8793,39.0,0.6921,1.0,0.9584,21.0,0.8848,6.0,0.8112,4.0,20260116.0,35.0,245.0,0.7655966081162933
GLW,78.0,2026-01-27,88.56,0.3949,77.0,0.3081,73.0,0.4008,79.0,0.4033,78.0,0.4058,79.0,0.2922,45.0,0.2422,49.0,0.4309,86.0,0.4202,82.0,0.4095,77.0,20271217.0,7.0,945.0,1.0419042896107118
GLXU,,,25.83,1.7036,,1.5769,,1.964,,1.9339,,1.9038,,0.0,,0.0,,1.8169,,1.8878,,1.9586,,,,,0.976162159367082
GLXY,,,31.79,0.8028,,0.7885,,0.9379,,0.9406,,0.9434,,0.0,,0.0,,0.8897,,0.9086,,0.9275,,,,,0.96597916223687
GM,78.0,2026-01-27,71.05,0.2887,57.0,0.2156,38.0,0.2535,36.0,0.2505,33.0,0.2475,30.0,0.349,69.0,0.2446,44.0,0.3583,76.0,0.3501,67.0,0.3419,46.0,20270115.0,7.0,609.0,1.3976047904191615
GMAB,,,29.06,0.1575,11.0,0.2749,86.0,0.3939,26.0,,,,,0.3281,48.0,0.1911,43.0,0.447,52.0,,,,,20251121.0,35.0,189.0,
GME,28.0,2025-12-08,21.49,0.194,11.0,0.2602,20.0,0.4319,48.0,0.425,44.0,0.4182,40.0,0.5499,64.0,0.3691,48.0,0.5969,73.0,0.5744,69.0,0.5519,62.0,20271217.0,7.0,945.0,1.351529411764706
GMED,92.0,2026-02-10,86.36,1.8063,100.0,0.394,90.0,0.3877,67.0,0.3786,63.0,0.3695,57.0,0.5441,98.0,0.2635,44.0,0.3987,90.0,0.4016,90.0,0.4045,87.0,20251219.0,35.0,217.0,1.0607501320655046
GMET,,,32.67,0.3891,84.0,0.2532,97.0,0.3702,93.0,0.3714,96.0,0.3727,93.0,0.2685,25.0,0.1566,65.0,0.2942,75.0,0.3386,92.0,0.3829,96.0,20260116.0,35.0,245.0,0.9116855142703284
GMEU,,,10.61,0.3845,,0.5006,,1.2602,,1.3125,,1.3648,,1.1665,,0.736,,1.1782,,1.2392,,1.3003,,20251219.0,35.0,217.0,0.944152380952381
GMF,,,141.67,0.1653,48.0,0.0679,27.0,0.2117,64.0,0.2332,71.0,0.2546,76.0,0.1301,8.0,0.067,12.0,0.1819,57.0,0.1952,53.0,0.2086,41.0,20251121.0,35.0,189.0,0.8370497427101201
GMGI,93.0,2026-02-11,1.02,0.9019,72.0,0.8264,63.0,,,,,,,0.7272,19.0,0.7657,23.0,,,,,,,20251219.0,35.0,217.0,
GMRE,107.0,2026-02-25,32.54,0.361,82.0,0.392,89.0,0.3438,63.0,0.3802,66.0,0.4167,71.0,0.3108,71.0,0.3159,80.0,0.2449,40.0,0.3517,65.0,0.4585,81.0,20260116.0,35.0,245.0,0.9250394529195162
GNE,119.0,2026-03-09,14.93,0.2833,33.0,0.5979,89.0,0.3971,9.0,,,,,0.4815,54.0,0.4203,39.0,0.3971,11.0,,,,,20251219.0,35.0,217.0,
GNK,99.0,2026-02-17,17.65,0.3424,41.0,0.4264,59.0,0.2662,5.0,0.3366,13.0,0.4071,27.0,0.2901,12.0,0.287,26.0,0.3177,28.0,0.3712,30.0,0.4248,28.0,20251121.0,35.0,189.0,1.1027926322043968
GNL,107.0,2026-02-25,7.85,0.3965,88.0,0.2767,73.0,0.2396,48.0,0.299,48.0,0.3585,53.0,0.2521,42.0,0.2169,33.0,0.2396,65.0,0.3005,60.0,0.3614,55.0,20260116.0,35.0,245.0,1.0050167224080269
GNLX,119.0,2026-03-09,5.89,2.508,,2.1495,,1.7351,,,,,,1.0007,,0.9527,,1.7351,,,,,,20260116.0,35.0,245.0,
GNOM,,,43.07,0.3316,50.0,0.2297,41.0,0.2923,18.0,0.2863,6.0,0.2803,6.0,0.2512,4.0,0.2008,31.0,0.2849,15.0,0.2826,4.0,0.2803,5.0,20251121.0,35.0,189.0,0.9870764931889628
GNR,,,59.89,0.1882,65.0,0.1012,43.0,0.2552,89.0,0.2459,80.0,0.2366,67.0,0.1329,17.0,0.096,24.0,0.1529,43.0,0.1684,23.0,0.184,16.0,20251219.0,35.0,217.0,0.6848312322082146
GNRC,92.0,2026-02-10,156.64,0.4102,70.0,0.3484,68.0,0.4076,64.0,0.4044,63.0,0.4013,61.0,0.4617,68.0,0.3825,75.0,0.4491,79.0,0.451,79.0,0.453,78.0,20270115.0,35.0,609.0,1.1152324431256182
GNSS,28.0,2025-12-08,2.38,0.2149,6.0,0.4762,45.0,0.7984,70.0,,,,,0.5529,44.0,0.6297,70.0,0.9098,86.0,,,,,20260116.0,35.0,245.0,
GNTX,80.0,2026-01-29,23.31,0.2462,56.0,0.2266,47.0,0.3027,51.0,0.309,54.0,0.3152,56.0,0.34,70.0,0.2163,26.0,0.3236,60.0,0.3194,65.0,0.3152,65.0,20251219.0,35.0,217.0,1.0336569579288026
GNW,98.0,2026-02-16,8.63,0.0777,1.0,0.2488,30.0,0.4213,47.0,0.3619,35.0,0.3025,23.0,0.3272,28.0,0.2612,23.0,0.4743,51.0,0.4144,39.0,0.3544,28.0,20251219.0,35.0,217.0,1.1450676982591876
GO,105.0,2026-02-23,11.59,0.7227,95.0,0.7551,99.0,0.6346,90.0,0.5534,81.0,0.4722,62.0,0.6432,93.0,0.4396,81.0,0.5719,97.0,0.562,96.0,0.5521,95.0,20260116.0,35.0,245.0,1.0155402963498374
GOAU,,,38.65,0.512,95.0,0.2235,55.0,0.3924,54.0,0.4058,,0.4192,,0.3779,85.0,0.2503,74.0,0.353,50.0,0.3803,,0.4077,,20251017.0,35.0,154.0,0.9371611631345492
GOEX,,,70.22,0.5258,92.0,0.2503,69.0,0.4223,61.0,0.4534,62.0,0.4844,66.0,0.4088,74.0,0.2785,82.0,0.432,80.0,0.4462,81.0,0.4603,80.0,20260116.0,35.0,245.0,0.984119982355536
GOGO,,,7.6,0.8834,88.0,0.8209,87.0,0.611,46.0,0.6627,55.0,0.7145,63.0,0.6736,61.0,0.5676,59.0,0.5653,44.0,0.6224,50.0,0.6795,57.0,20270115.0,35.0,609.0,0.9391881696091746
GOLF,107.0,2026-02-25,80.61,0.3489,79.0,0.3093,77.0,0.2626,19.0,0.2716,15.0,0.2806,19.0,0.2717,31.0,0.2509,22.0,0.2852,36.0,0.2798,21.0,0.2743,13.0,20251219.0,35.0,217.0,1.0301914580265097
GOLY,,,34.16,0.2304,,0.1599,,,,,,0.6167,,0.2309,,0.2323,,,,,,0.3343,,20260116.0,35.0,245.0,
GOOD,98.0,2026-02-16,10.98,0.4775,96.0,0.3207,90.0,0.4207,89.0,,,,,0.2051,47.0,0.1821,31.0,0.4207,96.0,,,,,20251219.0,35.0,217.0,
GOOG,,,290.59,0.3447,82.0,0.2553,79.0,0.3139,78.0,0.3127,78.0,0.3116,78.0,0.2586,41.0,0.229,65.0,0.3859,100.0,0.3763,100.0,0.3667,99.0,20271217.0,7.0,945.0,1.2033898305084747
GOOGL,84.0,2026-02-02,290.1,0.3568,82.0,0.2583,76.0,0.3103,69.0,0.3099,69.0,0.3095,69.0,0.2656,47.0,0.2311,61.0,0.3872,94.0,0.3772,89.0,0.3672,84.0,20271217.0,7.0,945.0,1.217166828009035
GOOP,,,37.24,0.3162,,0.2377,,0.3119,,0.3844,,0.457,,0.2235,,0.1586,,0.3119,,0.3844,,0.457,,20260116.0,35.0,245.0,1.0
GOOS,,,13.0,1.0366,97.0,0.6053,91.0,0.683,85.0,0.5908,78.0,0.4986,60.0,0.623,77.0,0.434,57.0,0.4779,27.0,0.4928,31.0,0.5078,36.0,20260220.0,7.0,280.0,0.8341232227488152
GOOW,,,69.19,0.4004,,0.2605,,0.2599,,0.7273,,1.1947,,0.0,,0.0,,0.2251,,0.4827,,0.7403,,,,,0.6636876117145608
GOOX,,,61.88,0.7217,,0.4863,,0.6418,,0.644,,0.6461,,0.513,,0.4308,,0.7124,,0.747,,0.7817,,20251219.0,35.0,217.0,1.1599378881987576
GOOY,,,14.62,0.3185,74.0,0.2088,82.0,0.1648,,0.4136,,0.6623,91.0,0.2042,15.0,0.1736,67.0,0.1262,,0.3498,,0.5734,59.0,20251121.0,35.0,189.0,0.8457446808510638
GOP,,,36.82,0.1713,,0.1113,,0.1414,,,,,,0.1177,,0.1059,,0.1414,,,,,,20250919.0,35.0,126.0,
GORO,,,0.75,1.2049,94.0,0.8404,86.0,1.8652,100.0,2.0438,100.0,2.2225,100.0,0.9693,92.0,0.9565,94.0,1.4855,100.0,1.467,100.0,1.4485,100.0,20251219.0,35.0,217.0,0.7177806047558469
GOSS,,,2.48,0.5277,36.0,0.6242,40.0,1.1032,55.0,1.5882,90.0,2.0732,98.0,0.8496,59.0,0.8003,56.0,1.1757,55.0,1.3184,75.0,1.461,87.0,20260116.0,35.0,245.0,0.8301221508626118
GOTU,22.0,2025-12-02,2.7,0.2446,4.0,0.3798,7.0,0.8297,20.0,0.774,11.0,0.7183,7.0,0.3931,12.0,0.421,12.0,0.6572,5.0,0.6979,4.0,0.7386,6.0,20270115.0,35.0,609.0,0.9016795865633074
GOVT,,,23.12,0.0416,35.0,0.0188,6.0,,,,,0.0852,30.0,0.0391,13.0,0.0261,18.0,,,,,0.0852,28.0,20251219.0,35.0,217.0,
GOVZ,,,9.76,0.1735,20.0,0.0771,4.0,,,,,,,0.1863,9.0,0.1256,25.0,,,,,,,20251121.0,35.0,189.0,
GPC,98.0,2026-02-16,125.16,0.2479,77.0,0.1927,66.0,0.2905,85.0,0.2712,80.0,0.2518,71.0,0.2202,62.0,0.2008,70.0,0.2425,77.0,0.2682,83.0,0.2939,87.0,20251121.0,35.0,189.0,0.9889380530973452
GPCR,1.0,2025-11-11,33.9,0.5885,47.0,0.6137,42.0,1.0495,85.0,0.9648,82.0,0.8801,76.0,0.571,1.0,0.596,1.0,1.1965,96.0,1.2019,97.0,1.2073,98.0,20260116.0,35.0,245.0,1.2457504145936982
GPI,78.0,2026-01-27,389.7,0.2123,22.0,0.2482,31.0,0.4105,64.0,0.3997,61.0,0.3889,57.0,0.3372,44.0,0.3082,44.0,0.3436,41.0,0.3461,37.0,0.3486,34.0,20260116.0,35.0,245.0,0.8658994245684264
GPIQ,,,53.4,0.1915,77.0,0.1164,63.0,0.1213,,0.1062,,0.0912,1.0,0.1094,15.0,0.0881,22.0,0.0909,,0.1748,,0.2588,68.0,20251219.0,35.0,217.0,1.6459510357815443
GPIX,,,52.67,0.1242,67.0,0.0896,52.0,0.0686,,0.1172,,0.1659,23.0,0.0878,15.0,0.0742,27.0,0.0686,,0.1684,,0.2683,91.0,20251219.0,35.0,217.0,1.4368600682593855
GPK,85.0,2026-02-03,16.13,0.6164,96.0,0.5873,99.0,0.4194,92.0,0.4113,92.0,0.4032,89.0,0.2904,66.0,0.275,74.0,0.3626,95.0,0.3783,96.0,0.3941,96.0,20251219.0,35.0,217.0,0.9197665937272064
GPMT,93.0,2026-02-11,2.68,0.3814,67.0,0.4228,78.0,,,,,0.6956,88.0,0.4099,60.0,0.3903,64.0,,,,,0.6956,90.0,20251219.0,35.0,217.0,
GPN,93.0,2026-02-11,75.69,0.3417,79.0,0.3468,90.0,0.4097,90.0,0.409,90.0,0.4083,89.0,0.3508,75.0,0.2615,68.0,0.4427,97.0,0.4236,96.0,0.4044,95.0,20270115.0,35.0,609.0,1.0356968215158924
GPOR,105.0,2026-02-23,206.04,0.2719,17.0,0.4115,47.0,0.3339,9.0,0.3145,5.0,0.2951,4.0,0.3365,9.0,0.3078,9.0,0.3571,8.0,0.3498,6.0,0.3424,4.0,20260116.0,35.0,245.0,1.112241653418124
GPRE,87.0,2026-02-05,9.77,1.3978,99.0,0.8159,96.0,0.9394,97.0,0.9188,97.0,0.8982,96.0,0.8136,96.0,0.6419,89.0,0.6907,90.0,0.7144,91.0,0.738,92.0,20260116.0,35.0,245.0,0.7775359164127124
GPRK,113.0,2026-03-03,8.1,0.5121,76.0,0.3297,22.0,0.4027,15.0,0.5117,37.0,0.6207,62.0,0.5878,88.0,0.4185,36.0,0.5861,74.0,0.6444,86.0,0.7026,91.0,20251219.0,35.0,217.0,1.259331639632597
GPRO,86.0,2026-02-04,1.6,1.0295,92.0,0.6991,84.0,1.6284,99.0,1.4602,98.0,1.292,97.0,1.1865,100.0,1.1505,100.0,1.2618,99.0,1.2415,99.0,1.2212,99.0,20260116.0,35.0,245.0,0.8502259964388441
GPT,,,30.88,0.2141,62.0,0.0954,9.0,,,,,0.2456,30.0,0.0,1.0,0.0,1.0,,,,,0.2456,28.0,,,,
GPTY,,,47.06,0.3399,,0.2172,,0.1483,,0.2892,,0.43,,0.2079,,0.1873,,0.1483,,0.3309,,0.5135,,20251219.0,35.0,217.0,1.1441908713692948
GRAB,99.0,2026-02-17,5.9,0.532,63.0,0.4921,61.0,0.5085,46.0,0.4946,43.0,0.4808,39.0,0.3985,40.0,0.386,44.0,0.5479,28.0,0.5097,17.0,0.4715,12.0,20271217.0,7.0,945.0,1.030529720986656
GRAL,2.0,2025-11-12,85.11,0.9543,66.0,0.7374,34.0,1.157,83.0,1.1332,79.0,1.1093,77.0,0.8747,54.0,0.8134,51.0,0.7827,8.0,0.8346,24.0,0.8865,43.0,20270115.0,35.0,609.0,0.7364984115778327
GRBK,106.0,2026-02-24,63.07,0.2644,27.0,0.2405,8.0,0.4337,45.0,0.3527,11.0,0.2717,1.0,0.3601,41.0,0.3129,11.0,0.406,28.0,0.4029,23.0,0.3998,23.0,20251121.0,35.0,189.0,1.1423305925715903
GRC,87.0,2026-02-05,44.49,0.2118,28.0,0.2115,18.0,0.2257,2.0,0.2359,1.0,0.2461,3.0,0.2668,14.0,0.2296,2.0,0.2601,15.0,0.2531,3.0,0.2461,2.0,20251219.0,35.0,217.0,1.072912250953794
GRDN,0.0,2025-11-10,29.75,0.2636,,0.5032,,0.6961,,,,,,0.4882,,0.4566,,0.431,,,,,,,,,
GREK,,,63.69,0.2099,39.0,0.1062,17.0,0.2059,13.0,0.2355,19.0,0.2651,28.0,0.1776,1.0,0.1266,20.0,0.2052,16.0,0.2392,15.0,0.2731,15.0,20251219.0,35.0,217.0,1.0157112526539278
GRFS,,,8.6,0.5152,89.0,0.5302,96.0,0.4128,50.0,0.4604,57.0,0.508,65.0,0.2946,47.0,0.2737,52.0,0.6595,90.0,0.5838,82.0,0.508,71.0,20251219.0,35.0,217.0,1.2680278019113815
GRID,,,156.14,0.2069,64.0,0.1265,56.0,0.1908,51.0,0.1916,41.0,0.1923,36.0,0.1471,3.0,0.1086,16.0,0.1916,63.0,0.2062,57.0,0.2207,53.0,20251219.0,35.0,217.0,1.0762004175365345
GRMN,99.0,2026-02-17,202.73,0.1709,28.0,0.2095,41.0,0.3086,56.0,0.2817,46.0,0.2548,34.0,0.2919,49.0,0.2042,28.0,0.3148,65.0,0.3099,46.0,0.305,30.0,20260116.0,35.0,245.0,1.1001064962726306
GRN,,,31.97,0.2665,28.0,0.059,4.0,0.3112,7.0,0.3494,7.0,0.3876,32.0,0.2053,1.0,0.0699,2.0,0.3112,8.0,0.3494,10.0,0.3876,38.0,20260116.0,35.0,245.0,1.0
GRND,113.0,2026-03-03,15.17,0.7186,94.0,0.4446,70.0,0.3538,7.0,0.4144,21.0,0.4749,30.0,0.5352,99.0,0.4402,65.0,0.339,5.0,0.4828,28.0,0.6267,55.0,20270115.0,35.0,609.0,1.165057915057915
GRNT,119.0,2026-03-09,5.08,0.3642,69.0,0.3498,85.0,,,,,,,0.3667,57.0,0.3228,57.0,,,,,,,20260116.0,35.0,245.0,
GRNY,,,25.69,0.235,,0.1681,,0.2426,,0.2565,,0.2704,,0.1606,,0.1356,,0.2558,,0.2931,,0.3304,,20251219.0,35.0,217.0,1.1426900584795323
GROV,0.0,2025-11-10,1.38,0.6827,51.0,0.7761,41.0,,,,,,,0.6997,41.0,0.6978,7.0,,,,,,,20251121.0,35.0,189.0,
GROW,93.0,2026-02-11,2.36,0.2843,24.0,0.3461,22.0,,,,,,,0.2825,10.0,0.3134,8.0,,,,,,,20251219.0,35.0,217.0,
GROY,,,3.35,0.7271,82.0,0.5594,70.0,1.1234,98.0,0.915,93.0,0.7066,63.0,0.5584,56.0,0.5451,75.0,0.6978,81.0,0.6764,64.0,0.6549,44.0,20260116.0,35.0,245.0,0.7392349726775956
GRPM,,,119.08,0.1548,35.0,0.1277,44.0,0.208,87.0,0.2052,85.0,0.2023,79.0,0.1717,16.0,0.1283,6.0,0.1979,91.0,0.2026,89.0,0.2074,79.0,20260116.0,35.0,245.0,0.9873294346978558
GRPN,119.0,2026-03-09,18.87,1.2434,92.0,0.889,90.0,0.7816,67.0,0.6931,56.0,0.6046,43.0,0.6229,42.0,0.5695,49.0,0.7891,82.0,0.8284,81.0,0.8677,78.0,20270115.0,7.0,609.0,1.1952099264175444
GRRR,,,14.39,0.8232,40.0,0.5633,20.0,1.3722,57.0,1.3808,,1.3893,,0.9366,11.0,0.7898,4.0,0.7629,27.0,0.8832,,1.0036,,20270115.0,7.0,609.0,0.6396292004634994
GRWG,,,1.78,1.6595,97.0,0.6968,44.0,1.2017,91.0,,,,,0.9314,63.0,0.697,33.0,0.9396,72.0,,,,,20260116.0,35.0,245.0,
GS,66.0,2026-01-15,797.2,0.1134,7.0,0.259,74.0,0.2751,64.0,0.2784,65.0,0.2818,65.0,0.2119,26.0,0.2111,43.0,0.3138,74.0,0.3124,73.0,0.3109,66.0,20270617.0,7.0,762.0,1.1221264367816093
GSAT,107.0,2026-02-25,57.58,1.3532,93.0,0.9514,84.0,1.0,44.0,0.9633,39.0,0.9266,36.0,0.733,52.0,0.6135,24.0,0.5375,1.0,0.5711,2.0,0.6046,3.0,20270115.0,35.0,609.0,0.5928578843558601
GSBC,72.0,2026-01-21,57.68,0.1885,35.0,0.2397,54.0,0.2738,36.0,0.2466,15.0,0.2194,5.0,0.2933,71.0,0.2475,40.0,0.2799,61.0,0.3079,71.0,0.3359,79.0,20251219.0,35.0,217.0,1.248580697485807
GSBD,107.0,2026-02-25,9.63,0.2127,77.0,0.2452,91.0,0.2274,52.0,,,,,0.1714,52.0,0.1745,57.0,0.2274,69.0,,,,,20251219.0,35.0,217.0,
GSEU,,,44.05,0.124,,0.0718,,0.1344,,0.149,,0.1635,,0.1161,,0.0637,,0.1344,,0.149,,0.1635,,20260116.0,35.0,245.0,1.0
GSEW,,,84.55,0.1134,33.0,0.1146,57.0,0.129,37.0,0.1466,25.0,0.1642,19.0,0.1133,7.0,0.0913,26.0,0.1277,41.0,0.146,19.0,0.1642,4.0,20251121.0,35.0,189.0,0.995907230559345
GSG,,,23.43,0.1367,31.0,0.0853,11.0,0.1583,14.0,0.174,20.0,0.1898,28.0,0.1467,16.0,0.0952,6.0,0.1753,17.0,0.1796,17.0,0.184,17.0,20260116.0,35.0,245.0,1.0321839080459771
GSHD,105.0,2026-02-23,69.12,0.2504,13.0,0.3436,18.0,0.5112,43.0,0.5274,50.0,0.5436,55.0,0.4536,19.0,0.3792,11.0,0.5706,63.0,0.566,62.0,0.5615,59.0,20251219.0,35.0,217.0,1.0731892301858172
GSIE,,,41.69,0.1303,57.0,0.0707,44.0,,,,,,,0.1112,26.0,0.0686,24.0,,,,,,,20260116.0,35.0,245.0,
GSIT,79.0,2026-01-28,8.32,1.4345,98.0,1.1573,98.0,1.5565,98.0,1.4417,96.0,1.3269,90.0,1.6783,97.0,1.2164,97.0,1.3554,99.0,1.3362,98.0,1.317,94.0,20251219.0,35.0,217.0,0.9268225012138448
GSK,,,47.36,0.1638,48.0,0.1374,67.0,0.2492,79.0,0.2514,78.0,0.2535,75.0,0.2822,86.0,0.1897,87.0,0.2663,87.0,0.2768,89.0,0.2874,78.0,20270115.0,7.0,609.0,1.1010342084327764
GSL,0.0,2025-11-10,34.66,0.5647,80.0,0.344,41.0,0.2701,18.0,0.4876,71.0,0.705,94.0,0.2666,12.0,0.2286,9.0,0.2973,50.0,0.3172,30.0,0.337,11.0,20251219.0,35.0,217.0,0.6505332239540607
GSLC,,,131.96,0.1408,64.0,0.1012,59.0,0.1279,43.0,0.1434,45.0,0.1589,51.0,0.1071,19.0,0.0851,27.0,0.1415,63.0,0.154,50.0,0.1666,37.0,20260116.0,35.0,245.0,1.0739191073919108
GSM,99.0,2026-02-17,3.91,0.5559,69.0,0.6195,75.0,0.9154,96.0,,,,,0.5166,57.0,0.4813,57.0,0.7292,84.0,,,,,20260116.0,35.0,245.0,
GSPY,,,37.38,0.1472,59.0,0.0774,63.0,,,,,,,0.1081,7.0,0.0619,27.0,,,,,,,20260116.0,35.0,245.0,
GSUS,,,94.44,0.1523,77.0,0.0883,66.0,0.1394,51.0,0.1574,55.0,0.1754,65.0,0.1087,1.0,0.0771,1.0,0.1475,56.0,0.1654,56.0,0.1834,53.0,20260116.0,35.0,245.0,1.050825921219822
GSX,,,25.13,13.204,100.0,8.0822,100.0,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,
GSY,,,50.29,0.0032,15.0,0.0033,14.0,,,,,,,0.0038,19.0,0.0034,10.0,,,,,,,20251121.0,35.0,189.0,
